"hhid","zone","state","lga","sector","ea","cluster","strata","wt_wave4","wt_longpanel","old_new","interviewer_id","supervisor_id","hhidyn","hhsmlc","rspavl","constn","InterviewStart","ag1a","ag2a","ag4","interview_result"
19183,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,106,113,1,1,1,1,1863767661000,1,1,2,1
19184,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,109,113,1,1,1,1,1863919172000,1,1,2,1
19185,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,104,113,1,1,1,1,1863759011000,1,1,2,1
19186,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,101,113,1,1,1,1,1863759432000,1,1,2,1
19187,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,101,113,1,1,1,1,1863770352000,1,1,2,1
19188,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,104,113,1,1,1,1,1863837540000,1,1,2,1
19191,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,108,113,1,1,1,1,1863765833000,1,1,2,1
19192,4,1,113,2,44,"113-44",4,400,1.79769313486232e+308,2,108,113,1,1,1,1,1863759347000,1,1,2,1
19193,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,106,113,1,1,1,1,1863666366000,1,2,2,1
19194,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,101,113,1,1,1,1,1863667792000,1,2,2,1
19195,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,101,113,1,1,1,1,1863680478000,1,2,2,1
19196,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,109,113,1,1,1,1,1863666708000,2,2,2,1
19197,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,109,113,1,1,1,1,1863681657000,2,1,2,1
19198,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,104,113,1,1,1,1,1863667414000,2,2,2,1
19199,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,106,113,1,1,1,1,1863673381000,2,2,2,1
19201,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,108,113,1,1,1,1,1863667598000,2,2,1,1
19202,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,108,113,1,1,1,1,1863670872000,1,1,2,1
19204,4,1,113,2,284,"113-284",4,456.798797607422,1.79769313486232e+308,2,104,113,1,1,1,1,1863673918000,2,1,2,1
19205,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,103,112,1,1,1,1,1864448654000,1,1,2,1
19206,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,103,112,1,1,1,1,1864443812000,1,1,2,1
19207,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,105,112,1,1,1,1,1864448923000,1,1,2,1
19208,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,105,112,1,1,1,1,1864443687000,1,1,2,1
19209,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,110,112,1,1,1,1,1864443187000,1,1,2,1
19211,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,110,112,1,1,1,1,1864454909000,1,1,2,1
19213,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,111,112,1,1,1,1,1864457485000,1,1,2,1
19214,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,111,112,1,1,1,1,1864443183000,1,1,2,1
19215,4,1,115,1,176,"115-176",4,3425.80493164062,1.79769313486232e+308,2,102,112,1,1,1,1,1864443082000,1,1,2,1
19216,4,1,115,1,176,"115-176",4,1.79769313486232e+308,1.79769313486232e+308,2,102,112,1,1,2,1.79769313486232e+308,1864454075000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,6
19217,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,105,112,1,1,1,1,1864537698000,2,2,2,1
19218,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,105,112,1,1,1,1,1864527431000,2,2,2,1
19222,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,111,112,1,1,1,1,1864527619000,2,2,2,1
19224,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,103,112,1,1,1,1,1864528397000,2,2,2,1
19225,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,103,112,1,1,1,1,1864540867000,2,2,2,1
19226,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,111,112,1,1,1,1,1864533475000,2,2,2,1
19227,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,110,112,1,1,1,1,1864529134000,2,2,2,1
19228,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,110,112,1,1,1,1,1864544349000,2,2,2,1
19230,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,111,112,1,1,1,1,1863249484000,1,1,2,1
19231,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,103,112,1,1,1,1,1863250638000,1,1,2,1
19232,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,111,112,1,1,1,1,1863243393000,1,1,2,1
19234,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,103,112,1,1,1,1,1863306398000,2,2,2,1
19235,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,105,112,1,1,1,1,1863328729000,1,1,2,1
19236,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,105,112,1,1,1,1,1863248654000,1,1,2,1
19238,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,110,112,1,1,1,1,1863244434000,1,1,2,1
19239,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,110,112,1,1,1,1,1863253528000,1,2,2,1
19242,4,1,102,1,46,"102-46",4,3688.921875,1.79769313486232e+308,2,106,113,1,1,1,1,1864446126000,2,2,2,1
19244,4,1,102,1,806,"102-806",4,5176.703125,1.79769313486232e+308,2,110,112,1,1,1,1,1864354130000,2,2,2,1
19245,4,1,102,1,2486,"102-2486",4,4284.16796875,1.79769313486232e+308,2,104,113,1,1,1,1,1864275440000,2,2,2,1
19250,4,1,104,2,1020,"104-1020",4,5403.970703125,1.79769313486232e+308,2,102,112,1,1,1,1,1862712620000,1,2,2,1
19254,4,1,107,2,1322,"107-1322",4,5029.37158203125,1.79769313486232e+308,2,106,113,1,1,1,1,1862642342000,1,2,2,1
19266,4,1,112,2,266,"112-266",4,2065.22998046875,1.79769313486232e+308,2,108,113,1,1,1,1,1864021813000,1,2,2,1
19269,4,1,113,2,6,"113-6",4,710.657043457031,1.79769313486232e+308,2,101,113,1,1,1,1,1864613136000,1,2,2,1
19277,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,102,112,1,1,1,1,1864527631000,2,1,2,1
19278,4,1,115,1,550,"115-550",4,4513.5068359375,1.79769313486232e+308,2,102,112,1,1,1,1,1864539138000,2,1,2,1
19279,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,102,112,1,1,1,1,1863256724000,2,1,2,1
19280,4,1,117,2,800,"117-800",4,2645.09692382812,1.79769313486232e+308,2,102,112,1,1,1,1,1863244460000,1,1,2,1
19284,4,1,102,1,806,"102-806",4,5176.703125,1.79769313486232e+308,2,102,112,1,1,1,1,1864286087000,2,1,2,1
20001,2,2,209,2,1040,"209-1040",2,2253.91088867188,8080.86328125,1,203,213,1,1,1,1,1864267917000,1,2,2,1
20002,2,2,209,2,1040,"209-1040",2,2253.91088867188,20612.181640625,1,210,213,1,1,1,1,1864276374000,1,2,2,1
20003,2,34,3401,2,0,"209-1040",2,2253.91088867188,12512.3017578125,1,3404,3407,1,1,1,1,1864584691000,1,1,2,1
20005,2,2,209,2,1040,"209-1040",2,2253.91088867188,10972.87109375,1,210,213,1,1,1,1,1864267116000,1,2,2,1
20006,2,2,209,2,1040,"209-1040",2,2253.91088867188,12512.3017578125,1,205,213,1,1,1,1,1864268096000,1,2,2,1
20007,2,2,209,2,1040,"209-1040",2,2253.91088867188,8080.86328125,1,211,213,1,1,1,1,1864276953000,1,1,2,1
20008,2,2,209,2,1040,"209-1040",2,2253.91088867188,8080.86328125,1,211,213,1,1,1,1,1864267852000,1,1,2,1
20009,2,34,209,2,0,"209-1040",2,2253.91088867188,11724.923828125,1,3404,3407,1,1,1,1,1864267080000,1,1,2,1
20010,2,2,209,2,1040,"209-1040",2,2253.91088867188,11724.923828125,1,206,213,1,1,1,1,1864274835000,1,1,2,1
20041,2,2,203,2,1224,"203-1224",2,1473.34387207031,12512.3017578125,1,210,213,1,1,1,1,1863588100000,1,2,2,1
20042,2,2,203,2,1224,"203-1224",2,1473.34387207031,13384.056640625,1,210,213,1,1,1,1,1863563797000,1,2,2,1
20043,2,2,203,2,1224,"203-1224",2,1473.34387207031,13384.056640625,1,203,213,1,1,1,1,1863571292000,1,2,2,1
20044,2,2,203,2,1224,"203-1224",2,1473.34387207031,14507.5146484375,1,203,213,1,1,1,1,1863521091000,1,2,2,1
20045,2,2,203,2,1224,"203-1224",2,1473.34387207031,12512.3017578125,1,205,213,1,1,1,1,1863580609000,1,2,2,1
20046,2,2,203,2,1224,"203-1224",2,1473.34387207031,9415.4111328125,1,205,213,1,1,1,1,1863563839000,1,1,2,1
20047,2,2,203,2,1224,"203-1224",2,1473.34387207031,13384.056640625,1,211,213,1,1,1,1,1863522747000,1,2,2,1
20048,2,2,203,2,1224,"203-1224",2,1473.34387207031,10972.87109375,1,211,213,1,1,1,1,1863572556000,1,1,2,1
20049,2,2,203,2,1224,"203-1224",2,1473.34387207031,13384.056640625,1,206,213,1,1,1,1,1863563818000,1,1,2,1
20050,2,2,203,2,1224,"203-1224",2,1473.34387207031,10231.08984375,1,206,213,1,1,1,1,1863576222000,1,1,2,1
20061,2,2,210,2,1300,"210-1300",2,2485.0859375,10207.40234375,1,207,212,1,1,1,1,1863153079000,1,1,2,1
20062,2,2,210,2,1300,"210-1300",2,2485.0859375,6592.28271484375,1,207,212,1,1,1,1,1863225297000,1,1,2,1
20063,2,2,210,2,1300,"210-1300",2,2485.0859375,8346.4150390625,1,201,212,1,1,1,1,1863162946000,1,1,2,1
20064,2,2,210,2,1300,"210-1300",2,2485.0859375,7680.9931640625,1,201,212,1,1,1,1,1863152371000,1,1,2,1
20065,2,2,210,2,1300,"210-1300",2,2485.0859375,8951.552734375,1,209,212,1,1,1,1,1863162449000,1,1,2,1
20066,2,2,210,2,1300,"210-1300",2,2485.0859375,7680.9931640625,1,209,212,1,1,1,1,1863153186000,1,2,2,1
20068,2,2,210,2,1300,"210-1300",2,2485.0859375,7680.9931640625,1,202,212,1,1,1,1,1863152595000,1,1,2,1
20069,2,2,210,2,1300,"210-1300",2,2485.0859375,7680.9931640625,1,202,212,1,1,1,1,1863165752000,1,1,2,1
20070,2,2,210,2,1300,"210-1300",2,2485.0859375,16815.201171875,1,208,212,1,1,1,1,1863153750000,1,1,2,1
20091,2,2,207,2,1302,"207-1302",2,1106.5712890625,11872.916015625,1,209,212,1,1,1,1,1862708237000,1,1,2,1
20092,2,2,207,2,1302,"207-1302",2,1106.5712890625,10689.74609375,1,208,212,1,1,1,1,1862630262000,1,1,1,1
20093,2,2,207,2,1302,"207-1302",2,1106.5712890625,6937.6708984375,1,207,212,1,1,1,1,1862708084000,1,2,2,1
20094,2,2,207,2,1302,"207-1302",2,1106.5712890625,8639.4169921875,1,202,212,1,1,1,1,1862630281000,1,1,2,1
20095,2,2,207,2,1302,"207-1302",2,1106.5712890625,11872.916015625,1,209,212,1,1,1,1,1862630512000,1,2,2,1
20096,2,2,207,2,1302,"207-1302",2,1106.5712890625,8639.4169921875,1,201,212,1,1,1,1,1862708251000,1,2,2,1
20097,2,2,207,2,1302,"207-1302",2,1106.5712890625,8639.4169921875,1,202,212,1,1,1,1,1862707772000,1,2,2,1
20098,2,2,207,2,1302,"207-1302",2,1106.5712890625,8085.2724609375,1,207,212,1,1,1,1,1862630867000,1,1,2,1
20099,2,2,207,2,1302,"207-1302",2,1106.5712890625,8085.2724609375,1,208,212,1,1,1,1,1862708004000,1,1,2,1
20100,2,2,207,2,1302,"207-1302",2,1106.5712890625,8639.4169921875,1,201,212,1,1,1,1,1862630589000,1,1,2,1
20101,2,2,205,2,712,"205-712",2,1822.60461425781,14149.228515625,1,208,212,1,1,1,1,1862469598000,1,1,2,1
20102,2,2,205,2,712,"205-712",2,1822.60461425781,10420.0615234375,1,202,212,1,1,1,1,1862529135000,1,1,2,1
20103,2,2,205,2,712,"205-712",2,1822.60461425781,13192.7216796875,1,209,212,1,1,1,1,1862529069000,1,1,2,1
20104,2,2,205,2,712,"205-712",2,1822.60461425781,14149.228515625,1,208,212,1,1,1,1,1862528395000,1,1,2,1
20105,2,2,205,2,712,"205-712",2,1822.60461425781,20777.607421875,1,201,212,1,1,1,1,1862469156000,2,2,2,1
20106,2,2,205,2,712,"205-712",2,1822.60461425781,14149.228515625,1,202,212,1,1,1,1,1862468797000,1,2,2,1
20107,2,2,205,2,712,"205-712",2,1822.60461425781,17258.390625,1,209,212,1,1,1,1,1862470331000,1,2,2,1
20108,2,2,205,2,712,"205-712",2,1822.60461425781,18707.05859375,1,201,212,1,1,1,1,1862528755000,1,1,2,1
20110,2,2,205,2,712,"205-712",2,1822.60461425781,12140.92578125,1,207,212,1,1,1,1,1862470343000,1,1,2,1
29001,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,210,213,1,1,1,1,1862879250000,1,1,2,1
29002,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,210,213,1,1,1,1,1862803493000,1,1,2,1
29003,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,206,213,1,1,1,1,1862816655000,1,1,2,1
29004,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,211,213,1,1,1,1,1862806072000,1,2,2,1
29005,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,203,213,1,1,1,1,1862803363000,1,2,2,1
29006,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,205,213,1,1,1,1,1862802892000,1,1,2,1
29007,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,205,213,1,1,1,1,1862879644000,1,1,2,1
29008,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,211,213,1,1,1,1,1862885259000,1,1,2,1
29009,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,206,213,1,1,1,1,1862806195000,1,1,2,1
29010,2,2,204,2,144,"204-144",2,4149.94140625,1.79769313486232e+308,2,203,213,1,1,1,1,1862816260000,1,1,2,1
29013,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,210,213,1,1,1,1,1863143003000,1,1,2,1
29014,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,210,213,1,1,1,1,1863136062000,1,1,2,1
29017,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,203,213,1,1,1,1,1863145934000,2,2,2,1
29018,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,203,213,1,1,1,1,1863135983000,1,2,2,1
29019,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,205,213,1,1,1,1,1863136154000,1,1,2,1
29020,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,205,213,1,1,1,1,1863139863000,1,1,2,1
29021,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,211,213,1,1,1,1,1863144547000,1,1,2,1
29022,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,211,213,1,1,1,1,1863133006000,1,1,2,1
29023,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,206,213,1,1,1,1,1863137242000,1,2,2,1
29024,2,2,205,2,206,"205-206",2,1407.2490234375,1.79769313486232e+308,2,206,213,1,1,1,1,1863147082000,1,1,2,1
29025,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,207,212,1,1,1,1,1862808256000,1,1,2,1
29026,2,2,207,2,0,"207-158",2,794.480407714844,1.79769313486232e+308,2,10001,1.79769313486232e+308,1,1,1,1,1869979155000,1,1,2,1
29028,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,207,212,1,1,1,1,1862882983000,1,1,2,1
29029,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,209,212,1,1,1,1,1862886202000,1,1,2,1
29031,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,201,212,1,1,1,1,1862882421000,1,2,2,1
29032,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,201,212,1,1,1,1,1862808538000,1,2,2,1
29033,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,208,212,1,1,1,1,1862887873000,1,2,2,1
29034,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,208,212,1,1,1,1,1862808462000,1,1,2,1
29035,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,209,212,1,1,1,1,1862808514000,1,1,2,1
29036,2,2,207,2,158,"207-158",2,794.480407714844,1.79769313486232e+308,2,202,212,1,1,1,1,1862809592000,1,1,2,1
29037,2,2,208,2,300,"208-300",2,3840.7978515625,1.79769313486232e+308,2,210,213,1,1,1,1,1863658959000,1,2,2,1
29038,2,2,208,2,300,"208-300",2,3840.7978515625,1.79769313486232e+308,2,210,213,1,1,1,1,1863670773000,1,2,2,1
29039,2,2,208,2,300,"208-300",2,3840.7978515625,1.79769313486232e+308,2,203,213,1,1,1,1,1863660149000,1,2,2,1
29041,2,2,208,2,300,"208-300",2,3840.7978515625,1.79769313486232e+308,2,203,213,1,1,1,1,1863681204000,1,2,2,1
29042,2,2,208,2,300,"208-300",2,3840.7978515625,1.79769313486232e+308,2,205,213,1,1,1,1,1863672782000,1,1,2,1
29044,2,2,208,2,300,"208-300",2,3840.7978515625,1.79769313486232e+308,2,205,213,1,1,1,1,1863658190000,1,2,2,1
29045,2,2,208,2,300,"208-300",2,3840.7978515625,1.79769313486232e+308,2,211,213,1,1,1,1,1863666842000,1,2,2,1
29046,2,2,208,2,300,"208-300",2,3840.7978515625,1.79769313486232e+308,2,211,213,1,1,1,1,1863659274000,1,1,2,1
29047,2,2,208,2,300,"208-300",2,3840.7978515625,1.79769313486232e+308,2,206,213,1,1,1,1,1863658374000,1,1,2,1
29048,2,2,208,2,300,"208-300",2,3840.7978515625,1.79769313486232e+308,2,206,213,1,1,1,1,1863675628000,1,1,2,1
29050,2,2,209,2,10,"209-10",2,890.635192871094,1.79769313486232e+308,2,210,213,1,1,1,1,1864179630000,1,2,2,1
29051,2,2,209,2,10,"209-10",2,890.635192871094,1.79769313486232e+308,2,210,213,1,1,1,1,1864172865000,1,2,2,1
29052,2,2,209,2,10,"209-10",2,890.635192871094,1.79769313486232e+308,2,203,213,1,1,1,1,1864198152000,1,2,2,1
29053,2,2,209,2,10,"209-10",2,890.635192871094,1.79769313486232e+308,2,203,213,1,1,1,1,1864172979000,1,2,2,1
29054,2,2,209,2,10,"209-10",2,890.635192871094,1.79769313486232e+308,2,205,213,1,1,1,1,1864172955000,1,1,2,1
29055,2,2,209,2,10,"209-10",2,890.635192871094,1.79769313486232e+308,2,205,213,1,1,1,1,1864172875000,1,1,2,1
29056,2,2,209,2,10,"209-10",2,890.635192871094,1.79769313486232e+308,2,211,213,1,1,1,1,1864173779000,1,1,2,1
29057,2,2,209,2,10,"209-10",2,890.635192871094,1.79769313486232e+308,2,211,213,1,1,1,1,1864185325000,1,1,2,1
29058,2,2,209,2,10,"209-10",2,890.635192871094,1.79769313486232e+308,2,206,213,1,1,1,1,1864180608000,1,1,2,1
29060,2,2,209,2,10,"209-10",2,890.635192871094,1.79769313486232e+308,2,206,213,1,1,1,1,1864194876000,1,1,2,1
29061,2,2,210,2,924,"210-924",2,1820.69848632812,1.79769313486232e+308,2,207,212,1,1,1,1,1863140244000,1,1,2,1
29062,2,2,210,2,924,"210-924",2,1820.69848632812,1.79769313486232e+308,2,207,212,1,1,1,1,1863055403000,1,1,2,1
29063,2,2,210,2,924,"210-924",2,1820.69848632812,1.79769313486232e+308,2,201,212,1,1,1,1,1863055395000,1,1,2,1
29064,2,2,210,2,924,"210-924",2,1820.69848632812,1.79769313486232e+308,2,201,212,1,1,1,1,1863067976000,1,1,2,1
29065,2,2,210,2,924,"210-924",2,1820.69848632812,1.79769313486232e+308,2,209,212,1,1,1,1,1863058406000,1,2,2,1
29066,2,2,210,2,924,"210-924",2,1820.69848632812,1.79769313486232e+308,2,209,212,1,1,1,1,1863067755000,1,1,2,1
29068,2,2,210,2,924,"210-924",2,1820.69848632812,1.79769313486232e+308,2,202,212,1,1,1,1,1863067270000,1,1,2,1
29070,2,2,210,2,924,"210-924",2,1820.69848632812,1.79769313486232e+308,2,202,212,1,1,1,1,1863055288000,1,1,2,1
29071,2,2,210,2,924,"210-924",2,1820.69848632812,1.79769313486232e+308,2,208,212,1,1,1,1,1863055363000,1,2,2,1
29072,2,2,210,2,924,"210-924",2,1820.69848632812,1.79769313486232e+308,2,208,212,1,1,1,1,1863069894000,1,1,2,1
29073,2,2,211,2,344,"211-344",2,1788.39514160156,1.79769313486232e+308,2,207,212,1,1,1,1,1864007353000,1,1,2,1
29074,2,2,211,2,344,"211-344",2,1788.39514160156,1.79769313486232e+308,2,207,212,1,1,1,1,1863944129000,1,1,2,1
29076,2,2,211,2,344,"211-344",2,1788.39514160156,1.79769313486232e+308,2,201,212,1,1,1,1,1863956596000,1,1,2,1
29077,2,2,211,2,344,"211-344",2,1788.39514160156,1.79769313486232e+308,2,201,212,1,1,1,1,1863947789000,1,2,2,1
29078,2,2,211,2,344,"211-344",2,1788.39514160156,1.79769313486232e+308,2,209,212,1,1,1,1,1863943056000,1,2,2,1
29079,2,2,211,2,344,"211-344",2,1788.39514160156,1.79769313486232e+308,2,209,212,1,1,1,1,1864002777000,1,1,2,1
29080,2,2,211,2,344,"211-344",2,1788.39514160156,1.79769313486232e+308,2,202,212,1,1,1,1,1863942971000,1,1,2,1
29082,2,2,211,2,344,"211-344",2,1788.39514160156,1.79769313486232e+308,2,202,212,1,1,1,1,1864005357000,1,1,2,1
29083,2,2,211,2,344,"211-344",2,1788.39514160156,1.79769313486232e+308,2,208,212,1,1,1,1,1864005554000,1,1,2,1
29084,2,2,211,2,344,"211-344",2,1788.39514160156,1.79769313486232e+308,2,208,212,1,1,1,1,1863942919000,1,2,2,1
29085,2,2,211,2,532,"211-532",2,4453.15234375,1.79769313486232e+308,2,207,212,1,1,1,1,1864092324000,1,2,2,1
29086,2,2,211,2,532,"211-532",2,4453.15234375,1.79769313486232e+308,2,207,212,1,1,1,1,1864085273000,1,2,2,1
29087,2,2,211,2,532,"211-532",2,4453.15234375,1.79769313486232e+308,2,201,212,1,1,1,1,1864034654000,1,1,2,1
29089,2,2,211,2,532,"211-532",2,4453.15234375,1.79769313486232e+308,2,201,212,1,1,1,1,1864037353000,1,1,2,1
29090,2,2,211,2,532,"211-532",2,4453.15234375,1.79769313486232e+308,2,209,212,1,1,1,1,1864089265000,1,1,2,1
29091,2,2,211,2,532,"211-532",2,4453.15234375,1.79769313486232e+308,2,209,212,1,1,1,1,1864035290000,1,2,2,1
29092,2,2,211,2,532,"211-532",2,4453.15234375,1.79769313486232e+308,2,202,212,1,1,1,1,1864088709000,1,2,2,1
29094,2,2,211,2,532,"211-532",2,4453.15234375,1.79769313486232e+308,2,202,212,1,1,1,1,1864034479000,1,1,2,1
29095,2,2,211,2,532,"211-532",2,4453.15234375,1.79769313486232e+308,2,208,212,1,1,1,1,1864036559000,1,1,2,1
29096,2,2,211,2,532,"211-532",2,4453.15234375,1.79769313486232e+308,2,208,212,1,1,1,1,1864089923000,1,1,2,1
29097,2,2,211,2,668,"211-668",2,1218.99694824219,1.79769313486232e+308,2,207,212,1,1,1,1,1864345215000,1,1,2,1
29099,2,2,211,2,668,"211-668",2,1218.99694824219,1.79769313486232e+308,2,207,212,1,1,1,1,1864338954000,1,1,2,1
29100,2,2,211,2,668,"211-668",2,1218.99694824219,1.79769313486232e+308,2,201,212,1,1,1,1,1864140825000,1,1,1,1
29101,2,2,211,2,668,"211-668",2,1218.99694824219,1.79769313486232e+308,2,201,212,1,1,1,1,1864173275000,1,2,1,1
29102,2,2,211,2,668,"211-668",2,1218.99694824219,1.79769313486232e+308,2,209,212,1,1,1,1,1864177328000,1,1,2,1
29103,2,2,211,2,668,"211-668",2,1218.99694824219,1.79769313486232e+308,2,209,212,1,1,1,1,1864172883000,1,1,2,1
29104,2,2,211,2,668,"211-668",2,1218.99694824219,1.79769313486232e+308,2,202,212,1,1,1,1,1864266205000,1,2,2,1
29105,2,2,211,2,668,"211-668",2,1218.99694824219,1.79769313486232e+308,2,202,212,1,1,1,1,1864353802000,1,2,2,1
29107,2,2,211,2,668,"211-668",2,1218.99694824219,1.79769313486232e+308,2,208,212,1,1,1,1,1864261742000,1,1,2,1
29108,2,2,211,2,668,"211-668",2,1218.99694824219,1.79769313486232e+308,2,208,212,1,1,1,1,1864172814000,1,1,2,1
29109,2,2,212,2,100,"212-100",2,1328.25122070312,1.79769313486232e+308,2,210,213,1,1,1,1,1864000198000,1,1,2,1
29110,2,2,212,2,100,"212-100",2,1328.25122070312,1.79769313486232e+308,2,210,213,1,1,1,1,1864009514000,1,1,2,1
29111,2,2,212,2,100,"212-100",2,1328.25122070312,1.79769313486232e+308,2,203,213,1,1,1,1,1864022952000,1,1,2,1
29112,2,2,212,2,100,"212-100",2,1328.25122070312,1.79769313486232e+308,2,203,213,1,1,1,1,1864008601000,1,2,2,1
29113,2,2,212,2,100,"212-100",2,1328.25122070312,1.79769313486232e+308,2,205,213,1,1,1,1,1864012968000,1,2,2,1
29115,2,2,212,2,100,"212-100",2,1328.25122070312,1.79769313486232e+308,2,205,213,1,1,1,1,1864000595000,1,2,2,1
29116,2,2,212,2,100,"212-100",2,1328.25122070312,1.79769313486232e+308,2,211,213,1,1,1,1,1864001085000,1,1,2,1
29118,2,2,212,2,100,"212-100",2,1328.25122070312,1.79769313486232e+308,2,211,213,1,1,1,1,1864010762000,1,1,2,1
29119,2,2,212,2,100,"212-100",2,1328.25122070312,1.79769313486232e+308,2,206,213,1,1,1,1,1864000168000,1,1,2,1
