Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Tanzania,TZA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.53771656,94.49872647,111.7587476,135.9942188,177.7118897,220.2746958,258.8935909,293.6858018,326.213124,344.4168195,352.9029103,360.86968,374.1263668,385.2234678,392.9467712,399.1865623,414.7518091,431.5787294,458.341886,515.8288123,538.9716342,588.7853394,639.7399439,688.5084211,717.6230108,742.2351651,754.280772,777.5961914,743.9515381,718.40802,694.7758179,681.8508911,658.7914952,656.7850245
Uganda,UGA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.2834589,488.2483753,506.0329795,526.9782738,557.0061649,548.869423,568.1483935,568.231735,562.9208617,552.5389734,587.1726133,593.143148,622.1482739,646.7671719,667.429468,720.2108136,816.8668398,835.6450401,944.2555542,1017.041317,1064.345953,1080.317652,1126.515674,1171.108067,1219.186401,1241.168945,1279.647339,1315.931641,1315.2677,1305.439849,1320.919731
Ukraine,UKR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000198171,0.009306687,0.08990258,0.41691101,0.730387713,0.82747216,0.901009048,1.081722599,1.341501292,1.460648438,1.44873431,1.489950782,1.582398,1.738151622,1.836261462,2.014546608,2.429475438,2.825350537,3.040306349,3.181742191,3.264838994,3.320638668,3.601942654,5.558515284,6.213064854,7.106024265,7.76470089,7.893882275,7.75848484,8.662703514,9.639705761,10.44822923
Upper middle income,UMC,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564743952,1.094280482,1.789223718,2.678157895,3.777756934,5.227152207,6.517590344,7.630912083,8.32664262,8.609444366,8.724953963,8.855045684,9.934746297,11.59681462,12.32873567,12.4845287,12.86812655,13.52646371,14.052465,15.0985632,15.8500247,16.60843849,17.18910514,18.91521534,20.51030775,22.28008271,24.17826244,25.63970566,26.38654137,27.30131721,27.76397133,28.00548744,28.29113083,28.76740295
United States,USA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uzbekistan,UZB,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.0812241,630.9931034,734.5822885,858.7349351,978.7970166,1126.015624,1285.006833,1521.475242,1846.990006,2198.443873,2594.965195,2906.581543,2999.262595,
St. Vincent and the Grenadines,VCT,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.948494739,1.971992954,1.980313408,2.006083393,1.974831192,1.954333856,1.9823716,1.945681713,1.956988205,1.93449597,1.874442478,1.839345501,1.844224644,1.807002732,1.811979739,1.817950269,1.809404018,1.886518946,1.999651865,2.015246313,1.997541846,1.998107076,1.903775573,1.921112039,1.896367237,1.84166724,1.797953473,1.82352829,1.806813955,1.803174019,1.766051292,1.728476167,1.690983577,1.698263554
"Venezuela, RB",VEN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.497239846,1.909495633,2.408237892,2.943626642,,,,,,,,,,,,
British Virgin Islands,VGB,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.203639984,1.153732177,1.167894151,1.163939289,1.157588514,1.136786202,1.107746959,1.100775719,1.080307603,1.050436616,1.020938635,,
Virgin Islands (U.S.),VIR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.139104605,,,,1.010279655,,
Viet Nam,VNM,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3761.107696,3861.366035,3894.261817,4113.375525,4191.026604,3984.785398,3858.540323,3943.804396,3981.000109,4177.873027,4375.540918,4553.234494,4796.352589,5686.731663,6090.362501,6543.809272,7528.385254,7515.385048,7841.756578,7845.78009,7572.899578,7449.494701,7484.666992,7582.080078,7576.035156,7626.856934,7510.822266,7173.797297,7114.304392
Vanuatu,VUT,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.4436538,112.8109027,113.9382821,114.6180272,114.277459,113.6374963,111.4020226,111.9387024,113.8455095,113.6348904,112.7124512,113.5360768,113.9580241,114.7894437,113.3826898,110.9772002,109.7030809,110.858012,111.9283956,117.1545711,118.4485859,115.8271034,115.0078614,115.0011751,114.0694176,116.7635546,116.2798177,117.3664644,117.2385841,118.3328832,123.1204628,120.3515772,118.8767581,
World,WLD,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.292670416,1.217589697,1.288524809,1.27304817,1.390578722,1.313357676,1.344534602,1.403973643,1.413188862,1.386596404,1.354270008,1.367600028,1.454625314,1.423984409,1.613094768,1.58913094,1.596430218,1.638716925,1.760656047,1.878696355,1.862744149,1.900277793,1.899899515,1.883894627,1.846279864,1.857452168,1.858243407,1.851325479,1.883039301,1.867690423,1.815986271,1.788847317,1.837858515,
Kosovo,XKX,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417400383,0.40370782,0.388995114,0.371019058,0.361658583,0.366953481,0.386429738,0.378461367,0.38531442,0.400926093,0.402526354,0.403726384,0.411492256,0.410808042,0.398830962,0.402496951,0.403564442,0.401824722,0.382504151,0.393720399,0.392391844,
"Yemen, Rep.",YEM,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.250417547,5.545709082,6.965817924,9.185143966,13.37336555,20.17360893,25.62265961,25.58235866,26.69688041,28.387757,28.72089154,31.25858563,34.5364197,37.42788082,41.01397454,44.35344328,47.6270625,49.96665293,57.25054768,60.56184584,66.24311562,76.76599884,83.83569336,90.36016846,,,,,,,,,,
South Africa,ZAF,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.097876138,2.321276091,2.565637205,2.734246583,2.902955038,3.068850301,3.200717467,3.396508363,3.57471711,3.679433807,3.749269496,3.854124935,4.154176396,4.292661923,4.151801841,4.098398829,4.099112044,4.231632648,4.485739632,4.826560493,4.942888265,5.031170368,5.13646656,5.484904658,5.816610046,6.063653386,6.400585946,6.658662319,7.011671543,7.241559029,7.416509628,7.524514198,7.457417252,7.597629803
Zambia,ZMB,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009161232,0.017370823,0.044798544,0.123280841,0.185750475,0.243792934,0.338869157,0.411985724,0.504913407,0.626460943,0.763740867,0.901651704,1.084911988,1.28786453,1.479651538,1.693338697,1.788378517,1.92408444,2.083558014,2.371086224,2.531158221,2.611456871,2.696224232,2.914273982,3.138318196,3.46743708,3.981740816,4.228132725,4.443069458,4.749010086,5.356510162,6.189584732,6.360963248,6.774464429
Zimbabwe,ZWE,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526651729,0.533815861,0.535416365,0.533545469,0.541700984,0.524433937,0.500988399,0.479993917,0.594052029,1.728333197,4.669361604,28.54267256,75.44199386,,
